Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Gigabyte 9WP35XV55-DE-A-003,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 980M,"16 GB  ,, DDR4-2133","Samsung SM951 MZVPV256HDGL m.2 PCI-e, 256 GB  ","15.60 inch 16:9, 3840 x 2160 pixel, no, SHP144E , IPS, glossy: no",2.636 kg ( = 92.98 oz / 5.81 pounds) ( = 0 oz / 0 pounds),2200 Euro
P55Wv5-CF2DE,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 970M,"8 GB  ,, DDR4-2133, single-channel, two memory banks, one Bank occupied, max. 32 GB","Samung SM951 MZVPV128 NVMe, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LG Philips LP156WF4-SPH1, IPS, Full HD, glossy: no","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 630 g ( = 22.22 oz / 1.39 pounds)",1600 Euro
Gigabyte P57W,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 970M,"16 GB  ,, 2x 8 GB DDR4-2133, 2 of 2 slots used, max. 32 GB","Lite-On IT L8T-256L9G, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LG Philips LP173WF4-SPF1 (LGD0469), IPS, Full HD, glossy: no","3.16 kg ( = 111.47 oz / 6.97 pounds), Power Supply: 638 g ( = 22.5 oz / 1.41 pounds)",1700 Euro
Gigabyte P55K v5,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 965M,"32 GB  ,, DDR4-2132 SDRAM, 1066.1 MHz (PC4-17000)","SanDisk SD8SN8U1T001122, 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Name: AU Optronics B156HAN01.2, ID: AUO12ED, glossy: no","2.645 kg ( = 93.3 oz / 5.83 pounds), Power Supply: 665 g ( = 23.46 oz / 1.47 pounds)",1399 Euro
Gigabyte P57W,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 970M,"16 GB  ,, 2x 8 GB DDR4-2133, 2 of 2 slots used, max. 32 GB","Lite-On IT L8T-256L9G, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LG Philips LP173WF4-SPF1 (LGD0469), IPS, Full HD, glossy: no","3.16 kg ( = 111.47 oz / 6.97 pounds), Power Supply: 638 g ( = 22.5 oz / 1.41 pounds)",1700 Euro
P37Xv5-CF3DE,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 980M,"16 GB  ,, 2x 8 GB DDR4-2133, Dual-Channel, 2of 2 Slots occupied, up to 32 GB","Samsung SM951 MZVPV256HDGL m.2 PCI-e, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LP173WF4-SPF1 (LGD0469), IPS, Full HD, glossy: no","2.92 kg ( = 103 oz / 6.44 pounds), Power Supply: 700 g ( = 24.69 oz / 1.54 pounds)",2600 Euro
P55Wv5-CF2DE,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 970M,"8 GB  ,, DDR4-2133, single-channel, two memory banks, one Bank occupied, max. 32 GB","Samung SM951 MZVPV128 NVMe, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LG Philips LP156WF4-SPH1, IPS, Full HD, glossy: no","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 630 g ( = 22.22 oz / 1.39 pounds)",1600 Euro
Gigabyte 9WP35XV55-DE-A-003,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 980M,"16 GB  ,, DDR4-2133","Samsung SM951 MZVPV256HDGL m.2 PCI-e, 256 GB  ","15.60 inch 16:9, 3840 x 2160 pixel, no, SHP144E , IPS, glossy: no",2.636 kg ( = 92.98 oz / 5.81 pounds) ( = 0 oz / 0 pounds),2200 Euro
Gigabyte P34W v5,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 970M,"15.9 GB  ,, 1300 MHz, 15-15-15-36, Dual-Channel","Samsung SSD 950 Pro 512GB m.2 NVMe, 512 GB  ","14.00 inch 16:9, 2560 x 1440 pixel, IPS, Name: LG Philips LP140QH1-SPB1, Model: LGD0419, glossy: no","1.81 kg ( = 63.85 oz / 3.99 pounds), Power Supply: 520 g ( = 18.34 oz / 1.15 pounds)",1600 USD
HP Spectre x360 13-w023dx,2016,Intel Core i7-7500U,Intel HD Graphics 620,"16 GB  ,, 1066.7 MHz, 14-17-17-40, Dual-Channel",", 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Chi Mei CMN1367, IPS, glossy: yes","1.273 kg ( = 44.9 oz / 2.81 pounds), Power Supply: 195 g ( = 6.88 oz / 0.43 pounds)",1100 USD
HP Envy 13-ab003nf,2016,Intel Core i7-7500U,Intel HD Graphics 620,"8 GB  ,, LPDDR3-1866 SDRAM", 256 GB SSD,"13.30 inch 16:9, 3200 x 1800 pixel 276 PPI, QHD+, glossy: no",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 14-al104ng,2016,Intel Core i5-7200U,NVIDIA GeForce 940MX,"8 GB  ,, DDR4-2133 (1x8GB)", 256GB M.2 SATA/​AHCI,"14.10 inch 16:9, 1920 x 1080 pixel 156 PPI, IPS, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),800 Euro
HP ZBook Studio G3 T7W01EA,2016,Intel Core i7-6700HQ,NVIDIA Quadro M1000M,"8 GB  ,, DDR4 2133 MHz", 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Spectre Pro 13 G1-X2F01EA,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, LPDDR3 1866 MHz"," 256GB SSD (SATA, M.2/​M-Key 2280, PCIe tauglich)","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: yes","1.2 kg ( = 42.33 oz / 2.65 pounds), Power Supply: 330 g ( = 11.64 oz / 0.73 pounds)",1400 Euro
HP Spectre 13,2016,Intel Core i7-6500U,Intel HD Graphics 520,"8 GB  ,, LPDDR3-1866SDRAM","Samsung PM951 NVMe MZVLV256, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, No, IPS UWVA, Corning Gorilla Glass, glossy: yes","1.16 kg ( = 40.92 oz / 2.56 pounds), Power Supply: 330 g ( = 11.64 oz / 0.73 pounds)",1499 Euro
HP Spectre x360 13-4151ng,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, LPDDR3 (1600 MHz), onboard", 256GB SSD M.2 PCIe/​NVMe (2280/​M-Key Slot),"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, 10-point, LG Philips, IPS, glossy: yes","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",1000 Euro
HP 14-an013nr,2016,AMD E2-7110,AMD Radeon R2 (Mullins/Beema/Carrizo-L),"4 GB  ,, DDR3 SDRAM", 32 GB eMMC,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, FHD IPS",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP Omen 17-w104ns,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 1070 Mobile,"16 GB  ,, DDR4-2133 SDRAM (2 x 8 GB)", 1 TB 7200 RPM SATA + 256 GB NVMe SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, WLED FHD UWVA, glossy: no",3.35 kg ( = 118.17 oz / 7.39 pounds) ( = 0 oz / 0 pounds),
HP ProBook 450 G4 Y8B60EA,2016,Intel Core i7-7500U,NVIDIA GeForce 930MX,"8 GB  ,, DDR4-2133, 1 of 2 memory banks filled, 32 GB RAM","SanDisk SD8SNAT256G1002, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Chi Mei CMN15C4, TN LED, glossy: no","2.04 kg ( = 71.96 oz / 4.5 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",
HP EliteBook 1040 G3-V1B13EA,2016,Intel Core i7-6600U,Intel HD Graphics 520,"16 GB  ,, DDR4 17000 (2133 MHz)"," 512GB SSD (SATA, M.2 2280)","14.00 inch 16:9, 2560 x 1440 pixel 210 PPI, IPS, glossy: no",1.43 kg ( = 50.44 oz / 3.15 pounds) ( = 0 oz / 0 pounds),2000 Euro
HP Elite x2 1012 G1-L5H11EA,2016,Intel Core m5-6Y57,Intel HD Graphics 515,"8 GB  ,, LPDDR3-1866, Dual-Channel, soldered on", 512GB SSD,"12.10 inch 16:9, 1920 x 1080 pixel 182 PPI, Capacitive, native pen support, LG Philips, IPS, Gorilla Glass 4, glossy: yes",1.205 kg ( = 42.51 oz / 2.66 pounds) ( = 0 oz / 0 pounds),2100 Euro
HP ZBook Studio G3,2016,Intel Core i7-6820HQ,NVIDIA Quadro M1000M,"16 GB  ,, DDR4-2133, dual-channel, 2/2 slots used, up to 32 GB","Samsung SM951 MZVPV512HDGL m.2 PCI-e, 512 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, Sharp SPH1445, IPS, glossy: no","2.086 kg ( = 73.58 oz / 4.6 pounds), Power Supply: 446 g ( = 15.73 oz / 0.98 pounds)",3800 Euro
HP Spectre x360 13-4203ng,2016,Intel Core i7-6560U,Intel Iris Graphics 540,"8 GB  ,, LPDDR3, Dual-Channel, soldered","ADATA AXNS381E-256GM-B, 256 GB  ","13.30 inch 16:9, 2560 x 1440 pixel 221 PPI, LG Philips LGD0000, IPS, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),1800 Euro
HP EliteBook Folio 1040 G3,2016,Intel Core i5-6300U,Intel HD Graphics 520,"16 GB  ,, DDR4-2133, Dual-Channel, soldered, no RAM slot","Samsung SM951 MZVPV256HDGL m.2 PCI-e, 256 GB  ","14.00 inch 16:9, 2560 x 1440 pixel 210 PPI, AUO1136, IPS, glossy: no","1.445 kg ( = 50.97 oz / 3.19 pounds), Power Supply: 309 g ( = 10.9 oz / 0.68 pounds)",2600 Euro
HP Omen 15-ax008ns,2016,Intel Core i5-6300HQ,NVIDIA GeForce GTX 950M,"8 GB  ,, DDR4-2133 SDRAM (2 x 4 GB)", 1 TB 7200 rpm SATA,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, DDR4-2133 SDRAM (2 x 4 GB), glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP ProBook 430 G4-Y8B47EA,2016,Intel Core i7-7500U,Intel HD Graphics 620,"8 GB  ,, DDR4-2133, Single-Channel, 1/2 Slots free, up to 16 GB","SanDisk SD8SNAT256G1002, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, LGD052D, IPS, glossy: no","1.577 kg ( = 55.63 oz / 3.48 pounds), Power Supply: 295 g ( = 10.41 oz / 0.65 pounds)",1050 Euro
HP Pavilion x360 15t X3W72AV,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, DDR3L, 1600 MHz, Single Channel "," WDC WD10SPCX-60KHST0, 1 TB, 5400 RPM, SATA, 918 GB free","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, 10-point multitouch, Chi Mei CHMN15D3, IPS, glossy: yes","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",799.99 USD
HP 15-ba048ng,2016,AMD A10-9600P,AMD Radeon R5 (Bristol Ridge),"8 GB  ,, DDR4-2133 SDRAM (2x4GB)", 256 GB M.2 SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, WLED backlighting, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),600 Euro
HP Envy x360 15t-w200,2016,Intel Core i7-7500U,NVIDIA GeForce 930MX,"8 GB  ,, PC3-12800","WDC Slim WD10SPCX-24HWST1, 1000 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, yes, BOE0679 , IPS, glossy: yes","2.292 kg ( = 80.85 oz / 5.05 pounds), Power Supply: 334 g ( = 11.78 oz / 0.74 pounds)",
HP Spectre x360 13-w023dx,2016,Intel Core i7-7500U,Intel HD Graphics 620,"16 GB  ,, 1066.7 MHz, 14-17-17-40, Dual-Channel",", 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Chi Mei CMN1367, IPS, glossy: yes","1.273 kg ( = 44.9 oz / 2.81 pounds), Power Supply: 195 g ( = 6.88 oz / 0.43 pounds)",1100 USD
HP 15-ay124ns,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, DDR4 SDRAM", 500 GB 5400 RPM HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, LED HD",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 13-u102ng,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, DDR4-2132, Single-Channel, two memory slots (one occupied)","HGST Travelstar 5K1000 HTS541010A7E630, 1000 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, capacitive, LG Philips, IPS, glossy: yes","1.66 kg ( = 58.55 oz / 3.66 pounds), Power Supply: 303 g ( = 10.69 oz / 0.67 pounds)",599 Euro
HP ProBook 450 G4 Y8B60EA,2016,Intel Core i7-7500U,NVIDIA GeForce 930MX,"8 GB  ,, DDR4-2133, 1 of 2 memory banks filled, 32 GB RAM","SanDisk SD8SNAT256G1002, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Chi Mei CMN15C4, TN LED, glossy: no","2.04 kg ( = 71.96 oz / 4.5 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",
HP Stream 14-ax010nr,2016,Intel Celeron N3060,Intel HD Graphics 400 (Braswell),"4 GB  ,, DDR3L-1600 SDRAM (1x4GB)","32 GB eMMC Flash, 32 GB  ","14.00 inch 16:9, 1366 x 768 pixel 112 PPI, BrightView WLED-backlit, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),200 Euro
HP ProBook 455 T1B79UT,2016,AMD A10-8700P,AMD Radeon R6 (Carrizo),"8 GB  ,, DDR3-1600, Single-Channel, 2x SODIMM",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, TN, ID: Chi Mei CMN15BE, glossy: no","2.15 kg ( = 75.84 oz / 4.74 pounds), Power Supply: 258 g ( = 9.1 oz / 0.57 pounds)",500 USD
HP Envy 15-aq015nd x360,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, DDR4", 1 TB 7200 RPM HDD + 128 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
HP Omen 17-w101ng,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 1060 Mobile,"16 GB  ,, 2x 8 GB DDR4-2133 SO-DIMM, Dual Channel"," 1TB HDD + 128GB SSD (PCIe, M.2 2280)","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no","2.8 kg ( = 98.77 oz / 6.17 pounds), Power Supply: 472 g ( = 16.65 oz / 1.04 pounds)",1700 Euro
HP Omen 17-w010ng,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 965M,"16 GB  ,, 2x 8 GB DDR4-2133 SO-DIMM, Dual Channel, 2 von 2 Slots belegt, max. 16 GB",", 512 GB  ","17.30 inch 16:9, 3840 x 2160 pixel 255 PPI, AUO119B, IPS, 4K / UHD, glossy: no","2.814 kg ( = 99.26 oz / 6.2 pounds), Power Supply: 472 g ( = 16.65 oz / 1.04 pounds)",1700 Euro
HP Envy x360 15-aq106ng,2016,Intel Core i5-7200U,Intel HD Graphics 620,"16 GB  ,, DDR4-2133 SDRAM","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Capacitive, IPS, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1000 Euro
HP Spectre 13-4159nd Special Edition x360,2016,Intel Core i7-6500U,Intel HD Graphics 520,8 GB  , 256GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: yes",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 15-bk102ng,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, DDR3-1867, Single-Channel, two memory slots (one used)","WDC Slim WD10SPCX-21KHST0, 1000 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, capacitive with active-stylus-support (but no pressure levels), LG Philips, IPS, Full-HD, Glossy Surface, glossy: yes","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",599 Euro
HP ProBook x360 11-G1,2016,Intel Pentium N4200,Intel HD Graphics 505,"8 GB  ,, DDR3L-1600 SDRAM", 64GB / 128GB eMMC Flash,"11.60 inch 16:9, 1366 x 768 pixel 135 PPI, Capacitive, IPS",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),400 Euro
HP 15-ay116ng,2016,Intel Core i5-7200U,Intel HD Graphics 620,"4 GB  ,, DDR4-2134, Single-Channel,","Samsung CM871a MZNTY256HDHP, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, AU Optronics, TN LED, glossy: no","2.04 kg ( = 71.96 oz / 4.5 pounds), Power Supply: 295 g ( = 10.41 oz / 0.65 pounds)",599 Euro
HP ProBook 470 G4,2016,Intel Core i7-7500U,NVIDIA GeForce 930MX,"8 GB  ,, 1x 8 GB PC4-2400, 1 empty slot",", 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 141 PPI, AUO109D, LED IPS, glossy: no","2.77 kg ( = 97.71 oz / 6.11 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",1070 Euro
HP 250 G5 W4M95EA,2016,Intel Core i3-5005U,Intel HD Graphics 5500,"4 GB  ,, DDR3L-1600 SDRAM (1 x 4 GB)", 500GB 5400 rpm,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, FHD LED, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-au111ng,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, DDR4-2133", 256 GB M.2 SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, SVA anti-glare WLED-backlit, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),700 Euro
HP Omen 15-ax001ns,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 960M,"16 GB  ,, DDR4-2133 SDRAM (2 x 8 GB)", 1 TB SATA 7200 RPM + 128 GB SSD M.2,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, FHD UWWA, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP 255 G5-W4M78EA,2016,AMD E2-7110,AMD Radeon R2 (Mullins/Beema/Carrizo-L),"4 GB  ,, DDR3L", 1 TB HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP 15-ay011nr,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, DDR3L SDRAM", 1 TB 5400 RPM HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Full HD SVA antiglare WLED-backlit , glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP 15-ay042Nns,2016,Intel Celeron N3060,Intel HD Graphics 400 (Braswell),"8 GB  ,, DDR3L-1600 SDRAM", 500 GB HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP Stream 13-c100ns,2016,Intel Celeron N3050,Intel HD Graphics (Braswell),"2048 MB  ,, DDR3L SDRAM", 32 GB eMMC,"13.30 inch 16:9, 1366 x 768 pixel 118 PPI, LED",1.55 kg ( = 54.67 oz / 3.42 pounds) ( = 0 oz / 0 pounds),
HP Stream 11-r000ns,2016,Intel Celeron N3050,Intel HD Graphics (Braswell),"2048 MB  ,, DDR3L-1600 SDRAM", 32 GB,"11.60 inch 16:9, 1366 x 768 pixel 135 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP Envy 15-aq003ng x360,2016,Intel Core i7-6560U,Intel Iris Graphics 540,"8 GB  ,, DDR4 (2133 MHz)", 1 TB @ 7200rpm,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Câpcitive, IPS, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1000 Euro
HP Envy 13-ab016nr,2016,Intel Core i5-7200U,Intel HD Graphics 620,"8 GB  ,, LPDDR3 SDRAM (onboard)", 256 GB PCIe NVMe M.2 Solid State Drive,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, UWVA eDP BrightView WLED-backlit, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),700 Euro
HP Elite x2 1012 G1-L5H20EA,2016,Intel Core m5-6Y54,Intel HD Graphics 515,"8 GB  ,, LPDDR3 SDRAM 1866 MHz", 256 GB SSD,"12.00 inch 16:9, 1920 x 1080 pixel 184 PPI, Yes, Ultra Slim Design, Direct Bonding technology, Full HD ultra wide-viewing angle (UWVA) BrightView EDP Corning Gorilla Glass 4, glossy: yes",840 g ( = 29.63 oz / 1.85 pounds) ( = 0 oz / 0 pounds),
HP 15-ac119ns,2016,Intel Core i3-5005U,Intel HD Graphics 5500,"4 GB  ,, DDR3L-1600 SDRAM", 500 GB (5400 rpm S-ATA),"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP 15-ac131ns,2016,Intel Celeron N3050,Intel HD Graphics (Braswell),"4 GB  ,, DDR3L SODIMM (1x4GB)", 500 GB (5400 rpm S-ATA),"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP 15-ay110ns,2016,Intel Core i7-7500U,AMD Radeon R7 M440,"12 GB  ,, DDR4-2133 SDRAM (1 x 4 GB, 1 x 8 GB)", 1 TB 5400 rpm SATA,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP EliteBook Folio G1-X2F49EA,2016,Intel Core m7-6Y75,Intel HD Graphics 515,"8 GB  ,, LPDDR3-1866, Dual-Channel, soldered, no slots"," 512GB SSD (SATA, M.2 2280)","12.50 inch 16:9, 3840 x 2160 pixel 352 PPI, Multi-Touch, native pen support, IPS, glossy: no","979 g ( = 34.53 oz / 2.16 pounds), Power Supply: 285 g ( = 10.05 oz / 0.63 pounds)",2000 Euro
HP 15-AY126NS,2016,Intel Core i7-7500U,Intel HD Graphics 620,"8 GB  ,, DDR4-2133 SDRAM (1 x 8 GB)", SATA 1TB 5400 rpm,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, WLED backlit BrightView HD SVA",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Omen 17-w110ng,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 1070 Mobile,"8 GB  ,, 2x 4 GB DDR4-2400 SO-DIMM, Dual-Channel, 2/2 slots occupied","Samsung PM951 NVMe MZVLV256, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LG Philips LGD046E, IPS, G-Sync, Full HD, 75 Hz, glossy: no","3.25 kg ( = 114.64 oz / 7.17 pounds), Power Supply: 808 g ( = 28.5 oz / 1.78 pounds)",1800 Euro
HP EliteBook 1030 G1-X2F03EA,2016,Intel Core m7-6Y75,Intel HD Graphics 515,"16 GB  ,, LPDDR3-1866, Dual-Channel, soldered","Sandisk X300 SD7SN6S-512G-1006, 512 GB  ","13.30 inch 16:9, 3200 x 1800 pixel 276 PPI, capacitive, Sharp SHP1465, IPS, LED-Backlight, glossy: yes","1.16 kg ( = 40.92 oz / 2.56 pounds), Power Supply: 230 g ( = 8.11 oz / 0.51 pounds)",2000 Euro
HP 14-AC106NS,2016,Intel Celeron N3050,Intel HD Graphics (Braswell),"4 GB  ,, DDR3L-1600 SDRAM", 500 GB HDD,"14.00 inch 16:9, 1366 x 768 pixel 112 PPI",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP 15-ba016ns,2016,AMD A6-7310,AMD Radeon R4 (Beema),"4 GB  ,, DDR3L-1600 SDRAM (1 x 4 GB)", 1 TB 5400 rpm,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, WLED HD SVA BrightView",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP 250 G5 SP X0N33EA,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, DDR4-2134 / PC4-17000",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, AU Optronics AUO38ED, TN, glossy: no","2.104 kg ( = 74.22 oz / 4.64 pounds), Power Supply: 279 g ( = 9.84 oz / 0.62 pounds)",600 Euro
HP EliteBook 850 G3,2016,Intel Core i7-6500U,Intel HD Graphics 520,"8 GB  ,, DDR4-2133, single-channel, two memory banks (one bank filled)","Sandisk X300 SD7SN6S-256G-1006, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, AU Optronics, TN LED, glossy: no","1.88 kg ( = 66.32 oz / 4.14 pounds), Power Supply: 336 g ( = 11.85 oz / 0.74 pounds)",1699 Euro
HP 15-ay013nr,2016,Intel Core i5-6200U,Intel HD Graphics 520,"8 GB  ,, DDR3L-1600 SDRAM", 128 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, FHD SVA, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP Envy 15-ae103ng,2016,Intel Core i7-6500U,NVIDIA GeForce GTX 950M,"16 GB  ,, DDR3L-1600-SDRAM (2x8GB)", 256GB M.2 SSD + 1TB 5400 rpm SATA,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),900 Euro
HP 250 G5 Y1V08UT,2016,Intel Celeron N3060,Intel HD Graphics 400 (Braswell),"4 GB  ,, DDR3, PC3-12800, 11-11-11-28, Single-Channel","Samsung CM871 MZNLF128HCHP, 128 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, LG Philips LGD0504, TN LED, glossy: no",1.96 kg ( = 69.14 oz / 4.32 pounds) ( = 0 oz / 0 pounds),300 USD
HP Omen 17-w009ng,2016,Intel Core i7-6700HQ,NVIDIA GeForce GTX 965M,"16 GB  ,, 2x 8 GB DDR4-2133 SO-DIMM, Dual Channel"," 1TB HDD + 128GB SSD (PCIe, M.2 2280)","17.30 inch 16:9, 3840 x 2160 pixel 255 PPI, AUO119B, IPS","2.8 kg ( = 98.77 oz / 6.17 pounds), Power Supply: 472 g ( = 16.65 oz / 1.04 pounds)",1600 Euro
