Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
HP EliteBook x360 1030 G4 7YL44EA,2020,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, LPDDR3-2133, Dual-Channel","WDC PC SN520 SDAPNUW-512G, 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, capacitive, InfoVison IVO857A, IPS, glossy: no","1.27 kg ( = 44.8 oz / 2.8 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",2400 Euro
HP Pavilion 15-cs2019ng,2020,Intel Core i5-8265U,NVIDIA GeForce MX250,"16 GB  ,, DDR4, dual-channel","Toshiba KBG30ZMV256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE080D, IPS, glossy: no","1.94 kg ( = 68.43 oz / 4.28 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",1100 Euro
HP Pavilion Gaming 15-ec0002ng,2020,AMD Ryzen 5 3550H,NVIDIA GeForce GTX 1050 Mobile,"8 GB  ,, DDR4-2666, dual-channel, two memory slots (both occupied)","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Chi Mei N156HGA-EA3, TN LED, glossy: no, 60 Hz","2.25 kg ( = 79.37 oz / 4.96 pounds), Power Supply: 451 g ( = 15.91 oz / 0.99 pounds)",699 Euro
HP Spectre x360 13-aw0362no,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),16 GB  , 512 GB PCIe® NVMe™ M.2 SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP 340S G7-8VV95EA,2020,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS",1.47 kg ( = 51.85 oz / 3.24 pounds) ( = 0 oz / 0 pounds),
HP Envy 13-aq1004ns,2020,Intel Core i5-10210U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 13-aw0015ng,2020,Intel Core i5-1035G4,Intel Iris Plus Graphics G4 (Ice Lake 48 EU),"8 GB  ,, DDR4-3200", 512GB,"13.30 inch 16:9, 1920 x 1080 pixel 331 PPI, Capacitive, native pen support, IPS, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1400 Euro
HP Envy 13-aq1048tu,2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400", 512GB M.2 PCIe,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS",1.17 kg ( = 41.27 oz / 2.58 pounds) ( = 0 oz / 0 pounds),8XS70PA Euro
HP Pavilion Gaming 15-dk0002ns,2020,Intel Core i5-9300H,NVIDIA GeForce GTX 1650 Mobile,8 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.25 kg ( = 79.37 oz / 4.96 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 14-dh1000ns,2020,Intel Core i7-10510U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP 348 G7-9PH06PA,2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2666", SSD 512 GB M.2 PCIe,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),700 Euro
HP Spectre x360 13-aw0000ns,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),8 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 14-ce3005ns,2020,Intel Core i7-1065G7,NVIDIA GeForce MX250,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP 14s-dq1001ns,2020,Intel Core i3-1005G1,Intel UHD Graphics G1 (Ice Lake 32 EU),8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 13-ap0017nl,2020,Intel Core i7-8565U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Envy 13-aq0044nr,2020,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400 (onboard)", 512GB SSD,"13.30 inch 16:9, 3840 x 2160 pixel 331 PPI, IPS",1.2 kg ( = 42.33 oz / 2.65 pounds) ( = 0 oz / 0 pounds),1100 Euro
HP 15-db1000ng,2020,AMD Ryzen 3 3200U,AMD Radeon RX Vega 3,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.86 kg ( = 65.61 oz / 4.1 pounds) ( = 0 oz / 0 pounds),450 Euro
HP Pavilion 14-ce3007ns,2020,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),16 GB  , 1 TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP Omen X 2S 15-dg0830no,2020,Intel Core i7-9750H,NVIDIA GeForce RTX 2080 Mobile,32 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 17-ab455nd,2020,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",3.1 kg ( = 109.35 oz / 6.83 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 14-dh1153ng,2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2666, Single-Channel, two memory banks (one occupied),, 512 GB  ,, 436 GB free",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, capacitive, 10 point touch, native pen support, BOE NV140FHM-N4K, IPS, glossy: yes","1.58 kg ( = 55.73 oz / 3.48 pounds), Power Supply: 272 g ( = 9.59 oz / 0.6 pounds)",799 Euro
HP Pavilion 13-an1033tu,2020,Intel Core i3-1005G1,Intel UHD Graphics G1 (Ice Lake 32 EU),8 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Envy 13-aq0004np,2020,Intel Core i7-8565U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.2 kg ( = 42.33 oz / 2.65 pounds) ( = 0 oz / 0 pounds),
HP Pavilion Gaming 15-dk0040nf,2020,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",2.25 kg ( = 79.37 oz / 4.96 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 15-dq0065cl,2020,Intel Core i7-8565U,Intel UHD Graphics 620,"12 GB  ,, Dual-Channel, 17-17-17-39, 1200 MHz, 2x SODIMM","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, 10-point capacitive, BOE076E, TN LED, glossy: yes","1.93 kg ( = 68.08 oz / 4.25 pounds), Power Supply: 252 g ( = 8.89 oz / 0.56 pounds)",1000 USD
HP Pavilion Gaming 15-dk0045cl,2020,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Max-Q,"16 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz","2.4 kg ( = 84.66 oz / 5.29 pounds), Power Supply: 650 g ( = 22.93 oz / 1.43 pounds)",1100 Euro
HP Envy x360 13-ar0002ur,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq1556ng,2020,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"16 GB  ,, dual channel","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, AU Optronics B156HW02, IPS, glossy: no","1.69 kg ( = 59.61 oz / 3.73 pounds), Power Supply: 285 g ( = 10.05 oz / 0.63 pounds)",700 Euro
HP Spectre x360 13-aw0106nc,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),16 GB  , 1 TB SSD,"13.30 inch 16:9, 3840 x 2160 pixel 331 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 13-aw0272no,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),16 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.25 kg ( = 44.09 oz / 2.76 pounds) ( = 0 oz / 0 pounds),
HP Omen X2S 15-dg0901ng,2020,Intel Core i7-9750H,NVIDIA GeForce RTX 2080 Max-Q,"16 GB  ,, DDR4-3200", 1TB,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, G-Sync, glossy: no",2.46 kg ( = 86.77 oz / 5.42 pounds) ( = 0 oz / 0 pounds),3000 Euro
HP Pavilion 14-ce3040ng,2020,Intel Core i7-1065G7,NVIDIA GeForce MX250,"16 GB  ,, SO-DIMM DDR4-3200, Single Channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AUO543D, IPS, Full-HD, 60 Hz, glossy: no","1.55 kg ( = 54.67 oz / 3.42 pounds), Power Supply: 222 g ( = 7.83 oz / 0.49 pounds)",1000 EUR
HP 14-dk0933nd,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
HP Spectre X360 15-5ZV31AV,2020,Intel Core i7-10510U,NVIDIA GeForce MX250,"32 GB  ,, DDR4-2666, 11-10-10-28, Dual-Channel","Intel SSD 660p 2TB SSDPEKNW020T8, 2048 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, 10-point capacitive, native pen support, AU Optronics AUO30EB, IPS, glossy: yes","2.108 kg ( = 74.36 oz / 4.65 pounds), Power Supply: 378 g ( = 13.33 oz / 0.83 pounds)",1350 USD
HP 15s-fq1023ns,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),12 GB  , 512 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
HP Envy x360 15-dr1038no,2020,Intel Core i7-10510U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP 15-dw0030ns,2020,Intel Core i3-7020U,Intel HD Graphics 620,4 GB  , 128 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 141 PPI, glossy: no",1.75 kg ( = 61.73 oz / 3.86 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-cs3012ns,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
HP Spectre X360 13-aw0016no,2020,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),16 GB  , 512 GB SSD,"13.30 inch 16:9, 3840 x 2160 pixel 331 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-cs2060tx,2020,Intel Core i5-8265U,NVIDIA GeForce MX150,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),700 Euro
HP 14s-DQ1013TU,2020,Intel Core i3-1005G1,Intel UHD Graphics G1 (Ice Lake 32 EU),4 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
HP Envy x360 13-ar0802no,2020,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10,16 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP 15-bs182nd,2020,Intel Core i5-8250U,Intel UHD Graphics 620,4 GB  , 128 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq1021ns,2020,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),8 GB  , 512 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
HP Envy x360 13-ar0006nw,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 840 G5 3JX05EA,2020,Intel Core i7-8550U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP Pavilion Gaming 15-ec0022ax,2020,AMD Ryzen 7 3750H,NVIDIA GeForce GTX 1660 Ti Mobile,, 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 14m-dh0003dx,2020,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","128 GB NVMe, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: no",1.58 kg ( = 55.73 oz / 3.48 pounds) ( = 0 oz / 0 pounds),
HP 15-db1002ns,2020,AMD Ryzen 3 3200U,AMD Radeon RX Vega 3,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP Omen 15-dc1010nr,2020,Intel Core i7-9750H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.63 kg ( = 92.77 oz / 5.8 pounds) ( = 0 oz / 0 pounds),1000 Euro
HP Omen 15-dc1041nl,2020,Intel Core i7-8750H,NVIDIA GeForce RTX 2060 Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
"HP ZBook Firefly 14 G7, i7-10810U",2020,Intel Core i7-10810U,NVIDIA Quadro P520,"16 GB  ,, DDR4-2666", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.41 kg ( = 49.74 oz / 3.11 pounds) ( = 0 oz / 0 pounds),
"HP ZBook Firefly 14 G7, i7-10610U, Quadro P520",2020,Intel Core i7-10610U,NVIDIA Quadro P520,"32 GB  ,, DDR4-2666", 1TB M.2 PCIe,"14.00 inch 16:9, 3840 x 2160 pixel 315 PPI, IPS, 550cd/​m², DisplayHDR 400, 95% sRGB, glossy: no, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),2100 Euro
HP ProBook 445 G7 175W4EA,2020,AMD Ryzen 5 4500U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"16 GB  ,, Single-Channel, 1x 16 GB module, 1 slot empty",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, BOE0868, IPS, glossy: no, 60 Hz","1.6 kg ( = 56.44 oz / 3.53 pounds), Power Supply: 283 g ( = 9.98 oz / 0.62 pounds)",800 Euro
HP Omen 15-en0261ng,2020,AMD Ryzen 7 4800H,NVIDIA GeForce GTX 1650 Ti Mobile,"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.37 kg ( = 83.6 oz / 5.22 pounds) ( = 0 oz / 0 pounds),1200 Euro
HP Omen 15-ek0456ng,2020,Intel Core i5-10300H,NVIDIA GeForce GTX 1660 Ti Mobile,"16 GB  ,, DDR4 2933",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LGD05FE, IPS, glossy: no, 144 Hz","2.137 kg ( = 75.38 oz / 4.71 pounds), Power Supply: 652 g ( = 23 oz / 1.44 pounds)","1,239 EUR"
HP Envy 13-ba0253ng,2020,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4-2666", 512GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: yes, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),900 Euro
HP 14-dk0030ns,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 1 TB PCIe NVMe M.2 SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 13 2020,2020,Intel Core i7-10510U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"13.00 inch 16:10, 2160 x 1440 pixel 200 PPI, glossy: yes, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook X Pro 2020 i7,2020,Intel Core i7-10510U,NVIDIA GeForce MX250,"16 GB  ,, dual-channel, soldered",", 1024 GB  ","13.90 inch 3:2, 3000 x 2000 pixel 259 PPI, 10-point capacitive, JDI LPM139M422A, LTPS, glossy: yes, 60 Hz","1.34 kg ( = 47.27 oz / 2.95 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1899 Euro
Huawei MateBook X 2020 i5,2020,Intel Core i5-10210U,NVIDIA GeForce MX250,"16 GB  ,, DDR3-2133", 512GB SSD,"13.90 inch 3:2, 3000 x 2000 pixel 259 PPI, Capacitive, IPS, 60 Hz",1.33 kg ( = 46.91 oz / 2.93 pounds) ( = 0 oz / 0 pounds),1200 Euro
Huawei MateBook 14 2020 AMD KLVL-WFE9,2020,AMD Ryzen 7 4800H,AMD Radeon RX Vega 7,16 MB  , 512 GB SSD,"14.00 inch 16:9, 2160 x 1440 pixel 185 PPI, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 14 2020 AMD 4800H,2020,AMD Ryzen 7 4800H,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-2666", 512GB SSD,"14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, IPS, glossy: yes, 60 Hz",1.49 kg ( = 52.56 oz / 3.28 pounds) ( = 0 oz / 0 pounds),1150 Euro
Huawei MateBook 14 2020 Intel,2020,Intel Core i7-10510U,NVIDIA GeForce MX350,"16 GB  ,, LPDDR3 2133, dual-channel, on board",", 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, 10-point touchscreen, TV140WTM-NH0, IPS LED, glossy: yes, 60 Hz","1.512 kg ( = 53.33 oz / 3.33 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)","1,300 Euro"
Huawei MateBook 14 2020 Intel,2020,Intel Core i7-10510U,NVIDIA GeForce MX350,"16 GB  ,, LPDDR3 2133, dual-channel, on board",", 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, 10-point touchscreen, TV140WTM-NH0, IPS LED, glossy: yes, 60 Hz","1.512 kg ( = 53.33 oz / 3.33 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)","1,300 Euro"
Huawei MateBook 13 2020 AMD,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"8 GB  ,, Samsung, LPDDR4, 2400 MHz",", 512 GB  ","13.00 inch 3:2, 2160 x 1440 pixel 200 PPI, Chi Mei CMN8201 P130ZFA-BA1, IPS, glossy: yes, 60 Hz","1.317 kg ( = 46.46 oz / 2.9 pounds), Power Supply: 198 g ( = 6.98 oz / 0.44 pounds)",799 Euro
Huawei MateBook 142020),2020,Intel Core i5-10210U,NVIDIA GeForce MX350,8 GB  , 512 GB SSD,"14.00 inch 3:2, 2160 x 1440 pixel 185 PPI",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 14 2020 KLVL-WFH9,2020,AMD Ryzen 5 4600H,AMD Radeon RX Vega 6 (Ryzen 4000/5000),16 GB  , 512 GB SSD,"14.00 inch 16:9, 2160 x 1440 pixel 185 PPI, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 14 KLVC-WFE9L,2020,Intel Core i7-10510U,NVIDIA GeForce MX350,16 GB  , 512 GB SSD,"14.00 inch 3:2, 2160 x 1440 pixel 185 PPI",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook D 15 2020 AMD,2020,AMD Ryzen 5 4500U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),8 GB  , 512 GB NVMe SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 13 2020 MX250,2020,Intel Core i5-10210U,NVIDIA GeForce MX250,8 GB  , 512 GB SSD,"13.00 inch 3:2, 2160 x 1440 pixel 200 PPI",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 14 KLV-W29,2020,Intel Core i7-8565U,NVIDIA GeForce MX250,"16 GB  ,, LPDDR3, 1200 MHz, 10-10-10-28, Dual-Channel","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, 10-point capacitive, Chi Mei CMN8C02, IPS, P140KZA-BZ1, glossy: yes","1.53 kg ( = 53.97 oz / 3.37 pounds), Power Supply: 197 g ( = 6.95 oz / 0.43 pounds)",1500 Euro
Huawei MateBook 13 2020 i5,2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, LPDDR3-2133, Dual-Channel, soldered",", 512 GB  ","13.00 inch 3:2, 2160 x 1440 pixel 200 PPI, CMN8201 P130ZFA-BA1, IPS, glossy: yes, 60 Hz","1.3 kg ( = 45.86 oz / 2.87 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",899 Euro
Huawei MateBook D 14-53010TVS,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"8 GB  ,, Dual-Channel",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Chi Mei CMN1404, IPS, glossy: no","1.382 kg ( = 48.75 oz / 3.05 pounds), Power Supply: 198 g ( = 6.98 oz / 0.44 pounds)",700 Euro
Huawei Matebook D 15 Space Grey2020),2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook D 14-53010WXN,2020,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10,"8 GB  ,, DDR4-2400", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 13 2020 AMD,2020,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"8 GB  ,, Samsung, LPDDR4, 2400 MHz",", 512 GB  ","13.00 inch 3:2, 2160 x 1440 pixel 200 PPI, Chi Mei CMN8201 P130ZFA-BA1, IPS, glossy: yes, 60 Hz","1.317 kg ( = 46.46 oz / 2.9 pounds), Power Supply: 198 g ( = 6.98 oz / 0.44 pounds)",799 Euro
"Huawei MateBook X Pro 2020, Core i5-10210U",2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, DDR3 2133Mhz", 512GB / 1TB NVMe PCIe SSD,"13.90 inch 3:2, 3000 x 2000 pixel 259 PPI, glossy: yes",1.33 kg ( = 46.91 oz / 2.93 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 13 2020 i5,2020,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, LPDDR3-2133, Dual-Channel, soldered",", 512 GB  ","13.00 inch 3:2, 2160 x 1440 pixel 200 PPI, CMN8201 P130ZFA-BA1, IPS, glossy: yes, 60 Hz","1.3 kg ( = 45.86 oz / 2.87 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",899 Euro
Huawei Matebook D 152018),2020,Intel Core i3-8130U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, 60 Hz",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
