Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Lenovo ThinkPad X1 Nano Gen 2 Core i7-1280P,2022,Intel Core i7-1280P,Intel Iris Xe Graphics G7 96EUs,"32 GB  ,, LPDDR5, 2133 MHz, Dual-Channel, 60-48-48-112, Soldered",", 1024 GB  ","13.00 inch 16:10, 2160 x 1350 pixel 196 PPI, P101ZFZ-BH2, IPS, LEN4077, glossy: no, 60 Hz","958 g ( = 33.79 oz / 2.11 pounds), Power Supply: 248 g ( = 8.75 oz / 0.55 pounds)",2150 USD
Lenovo Yoga 7-14ARB G7,2022,AMD Ryzen 7 6800U,AMD Radeon 680M,"16 GB  ,, LPDDR5-6400, Dual-Channel, onboard","Kioxia BG5 KBG50ZNT1T02, 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, capacitive, LEN140WQ+, OLED, glossy: yes, HDR, 90 Hz","1.43 kg ( = 50.44 oz / 3.15 pounds), Power Supply: 338 g ( = 11.92 oz / 0.75 pounds)",1349 Euro
Lenovo IdeaPad 5 Pro 14ITL6,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3200 onboard",", 512 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, IPS, glossy: no, 90 Hz","1.415 kg ( = 49.91 oz / 3.12 pounds), Power Supply: 228 g ( = 8.04 oz / 0.5 pounds)",799 EUR
Lenovo IdeaPad Flex 5i 14IAU7,2022,Intel Core i5-1235U,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR4x 4266 MHz, Dual-Channel",,"14.00 inch 16:10, 1920 x 1200 pixel 162 PPI, 10-point capacitive, native pen support, LEN140WUXGA, IPS, LEN9125, glossy: yes, 60 Hz","1.613 kg ( = 56.9 oz / 3.56 pounds), Power Supply: 276 g ( = 9.74 oz / 0.61 pounds)",700 USD
Lenovo ThinkPad Z13 21D2CTO1WW,2022,AMD Ryzen 5 PRO 6650U,AMD Radeon 660M,"16 GB  ,, LPDDR5-6400, onboard, quad-channel",", 512 GB  ","13.30 inch 16:10, 1920 x 1200 pixel 170 PPI, NV133WUM-N63, IPS LED, glossy: no","1.196 kg ( = 42.19 oz / 2.64 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)","1,850 Euro"
Lenovo Yoga 7 16IAP7,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5",", 512 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, 10-point capacitive, native pen support, Lenovo LEN160WQXGA, IPS, glossy: yes, 60 Hz","1.996 kg ( = 70.41 oz / 4.4 pounds), Power Supply: 173 g ( = 6.1 oz / 0.38 pounds)",1400 USD
Lenovo Legion 5 Pro 16IAH7H,2022,Intel Core i7-12700H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR5-4800, Dual-Chanel-Mode, two memory slots (both in use)",", 2048 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, BOE CCQ_NE160QDM_NY1, IPS, glossy: no, HDR, 165 Hz","2.55 kg ( = 89.95 oz / 5.62 pounds), Power Supply: 1.05 kg ( = 37.04 oz / 2.31 pounds)",1999 Euro
Lenovo V17 G2,2022,Intel Core i7-1165G7,NVIDIA GeForce MX350,"16 GB  ,, 16 GB DDR4-3200 (8 GB soldered + 8 GB slotted, max. 40 GB), dual channel",", 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 130 PPI, BOE NV173FHM-N4K, IPS, glossy: no, 60 Hz","2.157 kg ( = 76.09 oz / 4.76 pounds), Power Supply: 219 g ( = 7.73 oz / 0.48 pounds)",989 Euro
Lenovo ThinkPad X12 Detachable 20UW000KGE,2022,Intel Core i3-1110G4,Intel UHD Graphics 620,"8 GB  ,, LPDDR4X-4266, on-board, Quad Channel",", 256 GB  ","12.30 inch 3:2, 1920 x 1280 pixel 187 PPI, 10-Point-Multitouch, native pen support, N123NCA-GS1, IPS LED, Anti-Reflective, Anti-Smudge, glossy: yes, detachable screen","1.094 kg ( = 38.59 oz / 2.41 pounds), Power Supply: 306 g ( = 10.79 oz / 0.67 pounds)",1415 Euro
Lenovo ThinkPad X1 Carbon G10 21CC001RGE,2022,Intel Core i5-1250P,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR5-5200, on-board, Quad-Channel",", 512 GB  ","14.00 inch 16:10, 1920 x 1200 pixel 162 PPI, B140UAN02.1, IPS LED, glossy: no","1.193 kg ( = 42.08 oz / 2.63 pounds), Power Supply: 297 g ( = 10.48 oz / 0.65 pounds)",2300 Euro
Lenovo IdeaPad 3 14ITL6 82H700CCGE,2022,Intel Celeron 6305,Intel UHD Graphics Xe G4 48EUs,"4 GB  ,, DDR4-3200, Single-Channel-Mode, one memory slot (not in use), 4 GB onboard","SK Hynix BC711 HFM128GD3HX015N, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AU Optronics B140HAN04.E, IPS, glossy: no, 60 Hz","1.41 kg ( = 49.74 oz / 3.11 pounds), Power Supply: 212 g ( = 7.48 oz / 0.47 pounds)",299 Euro
Lenovo Yoga Slim 7i Pro 14IAP G7,2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR5-4800, Dual-Channel, onboard",", 512 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, LEN140WQ+, IPS, glossy: no, 90 Hz","1.324 kg ( = 46.7 oz / 2.92 pounds), Power Supply: 186 g ( = 6.56 oz / 0.41 pounds)",1049 Euro
ThinkPad P15v Gen2,2022,Intel Core i7-11800H,NVIDIA T1200 Laptop GPU,"16 GB  ,, DDR4-3200, 2x SO-DIMM",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCA-EAC, IPS LED, glossy: no, 60 Hz","2.258 kg ( = 79.65 oz / 4.98 pounds), Power Supply: 451 g ( = 15.91 oz / 0.99 pounds)",1800 Euro
Lenovo ThinkPad X1 Yoga G7 21CE002HGE,2022,Intel Core i7-1270P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, Dual-Channel, onboard",", 512 GB  ","14.00 inch 16:10, 1920 x 1200 pixel 162 PPI, capacitive, native pen support, MNE007JA1-1, IPS, glossy: no, 60 Hz","1.489 kg ( = 52.52 oz / 3.28 pounds), Power Supply: 295 g ( = 10.41 oz / 0.65 pounds)",3300 Euro
Lenovo Yoga 9i 14 2022 i7-1260P,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, Dual-Channel, onboard",", 1024 GB  ","14.00 inch 16:10, 3840 x 2400 pixel 323 PPI, capacitive, native pen support, LEN140WQUXGA, OLED, glossy: yes, HDR, 60 Hz","1.429 kg ( = 50.41 oz / 3.15 pounds), Power Supply: 396 g ( = 13.97 oz / 0.87 pounds)",2000 Euro
Lenovo Yoga 9 14IAP7 82LU0001US,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, 52-44-44-104, Dual-Channel",", 512 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, 10-point capacitive, Lenovo LEN140WQ+, OLED, LEN8A98, glossy: yes, 90 Hz","1.428 kg ( = 50.37 oz / 3.15 pounds), Power Supply: 324 g ( = 11.43 oz / 0.71 pounds)",
Lenovo Legion 5 15ACH6A-82NW0010GE,2022,AMD Ryzen 5 5600H,AMD Radeon RX 6600M,"16 GB  ,, DDR4-3200, 2 von 2 belegt",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LGD06A5, IPS, 165 Hz","2.482 kg ( = 87.55 oz / 5.47 pounds), Power Supply: 866 g ( = 30.55 oz / 1.91 pounds)",
Lenovo V15 Gen 2 AMD,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200 (4 GB soldered in + 4 GB slot), dual-channel",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE CQ NT156FHM-N43, TN, glossy: no, 60 Hz","1.64 kg ( = 57.85 oz / 3.62 pounds), Power Supply: 220 g ( = 7.76 oz / 0.49 pounds)",600 Euro
Lenovo Legion 5 Pro 16 G7 i7 RTX 3070Ti,2022,Intel Core i7-12700H,NVIDIA GeForce RTX 3070 Ti Laptop GPU,"16 GB  ,, DDR5-4800, Dual-Channel, 2 Slots, max. 64 GB ",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, NE160QDM-NY1, IPS, glossy: no, 165 Hz","2.553 kg ( = 90.05 oz / 5.63 pounds), Power Supply: 1.056 kg ( = 37.25 oz / 2.33 pounds)",1900 Euro
ThinkPad T14s G2 AMD,2022,AMD Ryzen 7 PRO 5850U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"32 GB  ,, LPDDR4X-4266, on-board, dual-channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, NE140FHM-N61, IPS LED, LowPower, glossy: no, 60 Hz","1.299 kg ( = 45.82 oz / 2.86 pounds), Power Supply: 376 g ( = 13.26 oz / 0.83 pounds)",1939 Euro
Lenovo ThinkBook 15p G2 ITH 21B1000YGE,2022,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,32 GB  ,", 1024 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, LEN156UHD, IPS, glossy: no, 60 Hz","1.917 kg ( = 67.62 oz / 4.23 pounds), Power Supply: 504 g ( = 17.78 oz / 1.11 pounds)",1770 Euro
Lenovo Ideapad Gaming 3 15IHU-82K1002RGE,2022,Intel Core i5-11300H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, DDR4-3200, Single-Channel, 1/2 Slots populated, max. 64 GB",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LEN156FHD, IPS, glossy: no, 60 Hz","2.046 kg ( = 72.17 oz / 4.51 pounds), Power Supply: 526 g ( = 18.55 oz / 1.16 pounds)",900 Euro
ThinkPad X1 Titanium Yoga G1 i5-1140G7,2022,Intel Core i5-1140G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR4X-4266, on-board, dual-channel",", 256 GB  ","13.50 inch 3:2, 2256 x 1504 pixel 200 PPI, 10-point multitouch, native pen support, LPM135M467, IPS LED, glossy: yes, HDR","1.196 kg ( = 42.19 oz / 2.64 pounds), Power Supply: 323 g ( = 11.39 oz / 0.71 pounds)",3191 Euro
Lenovo Yoga Slim 7 Pro 14 OLED Ryzen 9,2022,AMD Ryzen 9 5900HS,NVIDIA GeForce MX450,"16 GB  ,, LPDDR4x-4266, dual-channel, onboard",", 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, LEN140WQ+, OLED, glossy: yes, HDR, 90 Hz","1.374 kg ( = 48.47 oz / 3.03 pounds), Power Supply: 417 g ( = 14.71 oz / 0.92 pounds)",1399 Euro
ThinkPad L13 Yoga G2 AMD,2022,AMD Ryzen 5 PRO 5650U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, onboard, dual-channel","SK Hynix HFS512 GDE9X081N, 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, N133HCE-EP2, IPS LED, glossy: yes, 60 Hz","1.432 kg ( = 50.51 oz / 3.16 pounds), Power Supply: 365 g ( = 12.88 oz / 0.8 pounds)",900 Euro
Lenovo ThinkPad L13 Gen2-21AB000PGE,2022,AMD Ryzen 5 PRO 5650U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, soldered, Dual-Channel","SK Hynix HFS512 GDE9X081N, 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IVO M133NWF4 RA, IPS, glossy: no, 60 Hz","1.378 kg ( = 48.61 oz / 3.04 pounds), Power Supply: 344 g ( = 12.13 oz / 0.76 pounds)",999 Euro
Lenovo Legion 5 17ACH6H-82JY0003GE,2022,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4-3200, 2 of 2 occupied",", 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LEN173FHD, IPS, glossy: no, 144 Hz","3.067 kg ( = 108.19 oz / 6.76 pounds), Power Supply: 1.057 kg ( = 37.28 oz / 2.33 pounds)",1810 EUR
Lenovo IdeaPad 3 15ITL05 81X80074GE,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-2666, dual-channel mode, one memory slot (in use), 4 GB on board",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE CQ 3, IPS, glossy: no, 60 Hz","1.7 kg ( = 59.97 oz / 3.75 pounds), Power Supply: 216 g ( = 7.62 oz / 0.48 pounds)",399 Euro
Lenovo ThinkPad P1 G4-20Y4Z9DVUS,2022,Intel Core i7-11800H,NVIDIA T1200 Laptop GPU,"16 GB  ,, DDR4-3200, Dual-Channel, 2 Slots, max. 64 GB",", 512 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, NE160QDM-N63, IPS, glossy: no, 60 Hz","1.842 kg ( = 64.97 oz / 4.06 pounds), Power Supply: 575 g ( = 20.28 oz / 1.27 pounds)",2400 Euro
Lenovo ThinkBook 13s G3 20YA0005GE,2022,AMD Ryzen 7 5800U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, LPDDR4X-4266, Dual-Channel, onboard",", 512 GB  ","13.30 inch 16:10, 1920 x 1200 pixel 170 PPI, M133NW4JR0, IPS, glossy: no, 60 Hz","1.264 kg ( = 44.59 oz / 2.79 pounds), Power Supply: 362 g ( = 12.77 oz / 0.8 pounds)",1070 Euro
Yoga Slim 9,2022,Intel Core i7-1280P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, dual-channel, soldered, 52-44-44-104",", 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, 10-finger touch, LEN140WQ+, OLED, glossy: yes, HDR, 90 Hz","1.389 kg ( = 49 oz / 3.06 pounds), Power Supply: 321 g ( = 11.32 oz / 0.71 pounds)",2070 Euro
Lenovo Yoga Slim 7 ProX 14IAH7-82TK0079GE,2022,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Laptop GPU,"32 GB  ,, DDR5-6000", 1TB SSD,"14.50 inch 16:10, 3072 x 1920 pixel 250 PPI, IPS, glossy: yes, 120 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga Slim 7 ProX 14ARH7-82TL0042GE,2022,AMD Ryzen 7 6800HS,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR5-6400", 1TB SSD,"14.50 inch 16:10, 3072 x 1920 pixel 250 PPI, Capacitive, IPS, glossy: yes, 120 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),1600 Euro
Lenovo Yoga Slim 7 ProX 14ARH7-82TL000BGE,2022,AMD Ryzen 9 6900HS,NVIDIA GeForce RTX 3050 Laptop GPU,"32 GB  ,, DDR5-6400", 1TB SSD,"14.50 inch 16:10, 3072 x 1920 pixel 250 PPI, IPS, glossy: no, 120 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),1850 Euro
Lenovo Yoga Slim 7 Pro 14IHU5-82NH0048GE,2022,Intel Core i5-11300H,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-4266", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),1100 Euro
Lenovo Yoga Slim 7 Pro 14IHU5-82NH002QGE,2022,Intel Core i7-11370H,NVIDIA GeForce MX450,"16 GB  ,, DDR4-4266", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),1600 Euro
Lenovo Yoga Slim 7 Pro 14ACH5 O-82N5003TGE,2022,AMD Ryzen 7 5800H,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, HDR, 90 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),1200 Euro
Lenovo Yoga Slim 7 Pro 14 OLED Ryzen 9,2022,AMD Ryzen 9 5900HS,NVIDIA GeForce MX450,"16 GB  ,, LPDDR4x-4266, dual-channel, onboard",", 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, LEN140WQ+, OLED, glossy: yes, HDR, 90 Hz","1.374 kg ( = 48.47 oz / 3.03 pounds), Power Supply: 417 g ( = 14.71 oz / 0.92 pounds)",1399 Euro
Lenovo Yoga Slim 7 Carbon 14ACN6-82L0005DGE,2022,AMD Ryzen 7 5800U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR-4266", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
"Lenovo Yoga Slim 7 Carbon 14ACN6, 5800U",2022,AMD Ryzen 7 5800U,NVIDIA GeForce MX450,16 GB  , 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, Touch (Optional), glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga Slim 7 Carbon 13IAP7-82U9002JUK,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR5-4800", 1TB SSD M.2 2280 PCIe 4.0x4 NVMe,"13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, IPS, glossy: no, 90 Hz",968 g ( = 34.15 oz / 2.13 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga Duet 7 13ITL6-82MA000RGE,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-3200", 1TB SSD,"13.00 inch 16:10, 2160 x 1350 pixel 196 PPI, Capacitive, native pen support, IPS, glossy: yes, detachable screen",802 g ( = 28.29 oz / 1.77 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga 9i 14 2022 i7-1260P,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, Dual-Channel, onboard",", 1024 GB  ","14.00 inch 16:10, 3840 x 2400 pixel 323 PPI, capacitive, native pen support, LEN140WQUXGA, OLED, glossy: yes, HDR, 60 Hz","1.429 kg ( = 50.41 oz / 3.15 pounds), Power Supply: 396 g ( = 13.97 oz / 0.87 pounds)",2000 Euro
Lenovo Yoga 9 14ITL5-82BG009WUS,2022,Intel Core i7-1195G7,Intel Iris Xe Graphics G7 96EUs,"8 GB  ,, DDR4-4267", 512GB SSD,"14.00 inch 16:9, 3840 x 2160 pixel 315 PPI, IPS, glossy: yes",1.37 kg ( = 48.33 oz / 3.02 pounds) ( = 0 oz / 0 pounds),1900 Euro
Lenovo Yoga 7 16IAP7,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5",", 512 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, 10-point capacitive, native pen support, Lenovo LEN160WQXGA, IPS, glossy: yes, 60 Hz","1.996 kg ( = 70.41 oz / 4.4 pounds), Power Supply: 173 g ( = 6.1 oz / 0.38 pounds)",1400 USD
Lenovo Yoga 7 14IAL7-82QE003GGE,2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR5-4800", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, Capacitive, OLED, glossy: yes, 90 Hz",1.42 kg ( = 50.09 oz / 3.13 pounds) ( = 0 oz / 0 pounds),1200 Euro
Lenovo Yoga 7 14IAL7-82QE000KUS,2022,Intel Core i7-1255U,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR5-4800", 512GB SSD M.2 2242 PCIe 4.0x4 NVMe,"14.00 inch 16:10, 2240 x 1400 pixel 189 PPI, Capacitive, glossy: yes",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
"Lenovo Yoga 6 13ALC7, R5 5500U",2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-4266", 512GB SSD,"13.30 inch 16:10, 1920 x 1200 pixel 170 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),990 Euro
Lenovo Yoga 6 13 82ND0009US,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, 1600 MHz, 22-22-22-52, Dual-Channel, Soldered",", 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, 10-point capacitive, native pen support, AU Optronics B133HAN05.F, IPS, AUO5F2D, glossy: yes, 60 Hz","1.331 kg ( = 46.95 oz / 2.93 pounds), Power Supply: 272 g ( = 9.59 oz / 0.6 pounds)",800 USD
Lenovo V17 G2,2022,Intel Core i7-1165G7,NVIDIA GeForce MX350,"16 GB  ,, 16 GB DDR4-3200 (8 GB soldered + 8 GB slotted, max. 40 GB), dual channel",", 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 130 PPI, BOE NV173FHM-N4K, IPS, glossy: no, 60 Hz","2.157 kg ( = 76.09 oz / 4.76 pounds), Power Supply: 219 g ( = 7.73 oz / 0.48 pounds)",989 Euro
Lenovo V17 G2 ITL-82NX00EBMH,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no, 60 Hz",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo V15 IML-82NB002RUS,2022,Intel Core i3-10110U,Intel UHD Graphics 620,"4 GB  ,, DDR4-2666", 128GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, IPS",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),550 Euro
Lenovo V15 Gen 2 AMD,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200 (4 GB soldered in + 4 GB slot), dual-channel",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE CQ NT156FHM-N43, TN, glossy: no, 60 Hz","1.64 kg ( = 57.85 oz / 3.62 pounds), Power Supply: 220 g ( = 7.76 oz / 0.49 pounds)",600 Euro
Lenovo V14 IGL-82C2001QGE,2022,Intel Celeron N4020,Intel UHD Graphics 600,"4 GB  ,, DDR4-2400", 128GB,"14.00 inch 16:9, 1366 x 768 pixel 112 PPI, TN, glossy: no, 60 Hz",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Lenovo V14 G2 ITL-82KA001KSP,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, TN, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),500 Euro
Lenovo ThinkPad Z16 G1 21D5S00T00,2022,AMD Ryzen 7 PRO 6850H,AMD Radeon RX 6500M,"32 GB  ,, LPDDR5-6400, on-board, quad-channel",", 1024 GB  ","16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, NE160WUM-N62 , IPS LED, glossy: no","1.887 kg ( = 66.56 oz / 4.16 pounds), Power Supply: 541 g ( = 19.08 oz / 1.19 pounds)",2450 Euro
Lenovo ThinkPad Z13 21D2CTO1WW,2022,AMD Ryzen 5 PRO 6650U,AMD Radeon 660M,"16 GB  ,, LPDDR5-6400, onboard, quad-channel",", 512 GB  ","13.30 inch 16:10, 1920 x 1200 pixel 170 PPI, NV133WUM-N63, IPS LED, glossy: no","1.196 kg ( = 42.19 oz / 2.64 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)","1,850 Euro"
Lenovo ThinkPad Z13 21D20029GE,2022,AMD Ryzen 7 PRO 6850U,AMD Radeon 680M,"32 GB  ,, DDR5-6400", 1TB SSD,"13.30 inch 16:10, 2880 x 1800 pixel 255 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.26 kg ( = 44.45 oz / 2.78 pounds) ( = 0 oz / 0 pounds),2300 Euro
Lenovo ThinkPad X13s,2022,,,"16 GB  ,, DDR4-4267", Up to 1TB PCIe SSD Gen 4,"13.30 inch 16:10, 1920 x 1200 pixel 170 PPI, Option, IPS, glossy: no",1.06 kg ( = 37.39 oz / 2.34 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad X1 Yoga G7 21CE002HGE,2022,Intel Core i7-1270P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, Dual-Channel, onboard",", 512 GB  ","14.00 inch 16:10, 1920 x 1200 pixel 162 PPI, capacitive, native pen support, MNE007JA1-1, IPS, glossy: no, 60 Hz","1.489 kg ( = 52.52 oz / 3.28 pounds), Power Supply: 295 g ( = 10.41 oz / 0.65 pounds)",3300 Euro
Lenovo ThinkPad X1 Yoga G7 21CD006YGE,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"32 GB  ,, DDR5-5200", 1TB SSD,"14.00 inch 16:10, 3840 x 2400 pixel 323 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),3150 Euro
Lenovo ThinkPad X1 Yoga G6-20XY003GGE,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-4266", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, native pen support, IPS, glossy: no, 60 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),2200 Euro
Lenovo ThinkPad X1 Extreme G4-20Y5001SPB,2022,Intel Core i7-11800H,NVIDIA GeForce RTX 3060 Laptop GPU,"32 GB  ,, DDR4-3200", 512GB SSD,"16.00 inch 16:10, 3840 x 2400 pixel 283 PPI, IPS, glossy: no, 60 Hz",1.81 kg ( = 63.85 oz / 3.99 pounds) ( = 0 oz / 0 pounds),3800 Euro
Lenovo ThinkPad X1 Extreme G4-20Y5001NGE,2022,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"32 GB  ,, DDR4-3200", 1TB SSD,"16.00 inch 16:10, 3840 x 2400 pixel 283 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.86 kg ( = 65.61 oz / 4.1 pounds) ( = 0 oz / 0 pounds),3600 Euro
Lenovo ThinkPad X1 Carbon G10-21CB00B9GE,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"32 GB  ,, DDR5-5200", 2TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 60 Hz",1.12 kg ( = 39.51 oz / 2.47 pounds) ( = 0 oz / 0 pounds),2800 Euro
